MARKETING,,,Describe the types of display arrangements,"● Fashion on hangers - to try and buy ● Architectural displays – consist of model rooms that allow customers to see how merchandise might look in their homes ● Open displays – allow customers to handle and examine merchandise without the help of a salesperson (tables &amp; shelves for  Groceries or countertop &amp; shelf displays for cosmetics are examples. ● Point-of-purchase displays – designed to promote impulse purchases; more effective at supporting new products than older ones. ● Store decorations – often coincide with seasons or holidays with banners, signs, props, and similar items to create an atmosphere. ● Closed displays – customers can see but not handle the merchandise; like jewelry stores, where security or breakage is a concern."
MARKETING,,,Explain career opportunities in marketing.,"There are various careers that can be obtained in the field of marketing including several job levels including entry-level, career-sustaining,  marketing specialist, marketing supervisors and managers and CEOs/owners. There are 21 areas or applications within the field of  marketing including advertising, entrepreneur, market research and retail management."
MARKETING,,,Explain marketing and its importance in a global economy.,"Marketing is the process of planning, pricing, promoting, and distributing ideas, goods, and services to create exchanges that satisfy  customers. The benefits of marketing are numerous. It provides the means for competition in the marketplace, leading to lower prices and higher quality goods and services. Marketing generates new and improved products and adds value (or utility) to existing products. The global marketplace benefits from marketing because of the need to trade with each other"
MARKETING,,,Describe marketing functions and related activities.,"Marketing functions include 4 P&apos;s (Price, Promotion, Place, Product). Better 4 P&apos;s means more customer loyalty."
MARKETING,,,Explain how businesses can use trade-show/exposition participation to communicate with targeted,"audiences. A trade show is an exhibit of products of interest to a specific industry. By participating in a trade show, a business can target a specific  target market who has self-selected their interest in the industry. When you participate in a trade show you have the ability to have direct  interaction with consumers, demonstrate your product and gather contact information. Participate in the design of collateral materials to promote special event. Use fun colours, make it esthetically pleasing, take videos and photos of people attending the event, and use experience based marketing. Discuss the relationship between promotion and marketing. In marketing, promotion refers to any type of marketing communication used to inform target audiences of the relative merits of a product, service, brand or issue, most of the time persuasive in nature. The aim of promotion is to increase awareness, create interest, generate  sales or create brand loyalty. Identify strategies for attracting a targeted audience to websites. Many social media sites offer ads that go straight to the view of your target market. Keywords and tags are essential so your website  appears when customers are searching. A clean look is very important so customers are inclined to view it, and encourage sharing."
MARKETING,,,Explain the use of social media for digital marketing.,"Advertising on social media sites are cheap and often incorporate built-in analytics, like click-per-view counts, allowing businesses to  monitor the effectiveness of ads. It can also be great for PR, and create a new company brand, and increased sales. This is known as the  &quot;active approach.&quot; Identify components of a retail image. The way your store: is located, merchandise assortment, price levels, physical facilities, customer services, community service, mass  advertising. Identify the company&apos;s unique selling proposition. To identify a company&apos;s unique selling proposition, it is important to understand the benefits of a good or service and how those benefits differentiate the products from the competition. Once understood, this criteria is essential to developing effective promotions and/or  advertising campaigns."
MARKETING,,,Develop a marketing plan,"Communicate company goals, specific responsibility, budget/ deadlines, and productivity. Identify ways to segment markets for marketing communications Quality oriented segment, cost oriented segment, durability oriented segment, style oriented segment."
OPERATIONS,,,Monitor competitors’ promotional efforts,"Uncover the keywords, analyze their rankings against keywords, research their most shared content, stay alert for new content, track  new links, monitor their social activity, sign up to receive email updates, analyze video content, track social media presence, review top performing content, identify the best keywords to target, attend competitors&apos; webinars, and monitor changes to a competitor&apos;s site."
OPERATIONS,,,Explain the nature of operations.,Operations include the activities involved in the daily functions of the business to generate revenue.
OPERATIONS,,,Describe health and safety regulations in business.,"In 1970, the Occupational Safety and Health Act was passed that created the Occupational Safety and Health Administration (OSHA). A business is responsible for protecting the safety, health, and welfare of all employees. Therefore, a business must create procedures to manage risks that could cause injury and/or damage to employees, property, and the environment."
OPERATIONS,,,Explain the nature of project management.,"Project management is using knowledge, skills, and techniques to execute a temporary group activity designed to develop a product,  service, or outcome both effectively and efficiently. There are five processes needed in project management: initiating, planning, executing,  monitoring, and controlling and closing."
OPERATIONS,,,Explain routine security precautions,"Encourage and assist employees to be prepared for personal, natural, and technological emergencies. Review and update the call down list for emergency response teams. Conduct training for employees on physical security precautions. Develop emergency response and business resumption plans around these emergencies. Review physical security precautions to prevent theft, unauthorized entry, or destruction of property. Remember to prepare: Employee picture ID badges Access control and locking of high security areas at all times Surveillance cameras and an alarm system and backup power"
OPERATIONS,,,Identify the key loss prevention methods used by retailers to reduce shrinkage,"“Shrinkage” is the loss of retailer’s inventory from shoplifting, employee theft, employee error, supplier error/fraud, and other causes.  Retail shrinkage is a huge problem, causing US retailers $119 billion worth of inventory in 2011. The #1 source of shrinkage is retail internal  theft (by employees or customers). The average shrink percentage in the retail industry is about 2% of sales. Retail prices generally include a markup amount to make up for that loss. Retail prices would be cheaper if “shrinkage” did not occur."
OPERATIONS,,,Explain the nature and scope of marketing-information management,"Nature: to gather information that allows businesses to make better decisions about marketing issues, strategies, and problems Scope: marketing research, sales forecasting, economic forecasting, media research, product research, competitive intelligence, etc."
OPERATIONS,,,Explain the nature and scope of purchasing,The actions that a company takes to bring in their products Businesses want to purchase the highest quality goods at the lowest possible cost The actions that a company takes to bring in their products
OPERATIONS,,,Explain buying strategies,"Attending industry trade shows offers a method of seeing new products and determining what will complement the business’ product line. When reordering frequently purchased merchandise, try to purchase a large enough quantity that provides a discount. When buying new or more expensive items, buy fewer items to test their marketability."
OPERATIONS,,,Explain the nature of buyer/vendor relationships,"When the buyer-vendor relationship evolves into a business partnership, both sides will be motivated to look for mutually beneficial ways  to leverage their combined assets. Information exchange can lead to close cooperation between buyers and vendors. Having good rapport with sales reps may provide helpful information about industry trends and new items."
OPERATIONS,,,Identify quality-control measures.,Quality control is a process through which a business seeks to ensure that product quality is maintained or improved and manufacturing  errors are reduced or eliminated. Quality control requires the business to create an environment in which both management and  employees strive for perfection.
OPERATIONS,,,Monitor projects and take corrective actions.,"Once you&apos;ve identified areas where need improvement,you will have to take corrective actions to get your project back on track. An  example is refocusing the scope of your project. Project failure, risk tracking, and stakeholder management are not types of corrective  actions to take if your project has derailed."
OPERATIONS,,,Build trust in relationships.,Another way to build trust is to demonstrate that you&apos;re interested in their well-being -- beyond your own profit potential. Know and  appreciate your customers&apos; needs beyond your product. See what you can do to help them meet those needs. Little things like finding  information for them or putting them in touch with other suppliers tend to make a big difference.
OPERATIONS,,,Explain procedures for handling accidents,"Immediately make sure if everyone is alright, call 911 ASAP, report and record the incident, take steps to make sure the incident  never happens again."
OPERATIONS,,,Explain how frequency schedules are determined for guestroom cleaning,Frequency schedules indicate how often items on inventory lists are to be cleaned or maintained. Items that must be cleaned on a  certain basis become part of a routine guest room cleaning cycle.
OPERATIONS,,,Estimate time for cleaning guest rooms,"Depends on the work that needs to be done. If it&apos;s your average daily clean between guests, then it usually takes around 20-25 minutes. It&apos;s  usually under 30 minutes for the average daily cleanup. Add five-ten minutes or so for the bigger checks such as cleaning the air  conditioners, buffing the floor tiles, or dusting and thoroughly cleaning the exhaust vents to prevent the risk of a fire in the hotel room."
OPERATIONS,,,Inform staff of priority of cleaning rooms,"Cleaning the rooms is the one of the most important and necessary parts of running a hotel or lodging. Guests expect to walk into their  room and have a clean, safe, and comforting environment right away. It is crucial to give our guests clean surroundings and not have to  worry about whether their beds aren&apos;t made, the sheets haven&apos;t been cleaned, or that there will be dirt on the bathroom floor. That is not tolerable and isn&apos;t at all acceptable"
PROFESSIONAL DEVELOPMENT,,,Discuss the role of ethics in operations,Business operations employees should not disclose information unless authorized and decisions should not be made unless it is permitted.
PROFESSIONAL DEVELOPMENT,,,The need for ongoing education as a worker,"● changes in laws and regulations ● become more competent in job/field ● learn new techniques ● improve employability skills ● advance in career ● professional development can continue through academics (degree, graduate or master programs) ● Social Networking provides an opportunity to connect and share ideas with other professionals (twitter, facebook, linkedin, etc)."
PROFESSIONAL DEVELOPMENT,,,Possible advancement patterns for jobs,Hostess to Waitress to Assistant Manager to Manager (levels of responsibility and pay increases)
PROFESSIONAL DEVELOPMENT,,,Resources that can contribute to professional development,"Publications such as e-mail newsletters, on-line discussion boards and industry magazines can provide info on the latest technology and  trends in the industry. Research can be done with surveys, case studies, and journal publications Certification programs are offered at some professional organizations to gain a skill or train to learn something. Conferences and workshops are targeted at developing skills related to the industry."
PROFESSIONAL DEVELOPMENT,,,Identify skills needed to enhance career progression,"Consideration should be given to employees who seek to better themselves Good employees should display personal drive and motivation combined with passion. Also, negotiation and communication skills help. Managers – be reliable, show initiative, leadership qualities, problem solving skills, attention to details, self-confidence, ability to show  respect and professionalism when dealing with the public."
PROFESSIONAL DEVELOPMENT,,,Maintain appropriate personal appearance.,"Maintaining your personal appearance is necessary as employees represent the business in which he/she is employed. Personal appearance  includes facial expressions, body language, as well as clothes and grooming."
PROFESSIONAL DEVELOPMENT,,,Explain the need for innovation skills.,"Innovation is necessary for an organization to continue to move forward in the marketplace and meet customer needs. Innovation includes  the ability to think critically, be creative, an ability to solve problems, manage risk, conduct research, coordinate project management, use  information technology as well as the basic tasks of reading, writing, and mathematics."
PROFESSIONAL DEVELOPMENT,,,Analyze employer expectations in the business environment.,"When employed by an organization, an employee should understand what management requires of him/her within his/her position, thus  allowing an employee to meet and/or exceed those demands."
PROFESSIONAL DEVELOPMENT,,,Explain the need for professional and ethical standards in marketing.,"The goal is to help consumers solve their needs and wants, and the profit is just secondary- ethics and professionalism is to help prevent  customers from being hurt."
PROFESSIONAL DEVELOPMENT,,,Explain employment opportunities in marketing.,"There are opportunities everywhere from product development to promotion- eg social media manager, marketing specialist, marketing  analyst."
PROFESSIONAL DEVELOPMENT,,,Demonstrate problem-solving skills.,"Problem-solving abilities are essential in all businesses. Problem solving is all about using logic and imagination, to make sense of a situation  and come up with an intelligent solution. The best problem solvers actively anticipate potential future problems and act to prevent them or  to mitigate their effects. There are numerous skills involved: analytical, creative (innovative) thinking, adaptability and flexibility, initiative,  teamworking, etc. Identifying a problem is often the key to a new business or product idea and is important for entrepreneurialism."
PROFESSIONAL DEVELOPMENT,,,Describe the concepts of economics and economic activities.,"Economics deals with the production, distribution, and consumption of goods and services. Economic activities include”: manufacturing,  buying, selling, transportation, and investing. Explain the concept of competition. Competition is the rivalry between companies selling similar products and services with the goal of achieving revenue, profit, and market  share growth. Businesses compete regularly over the publics’ discretionary income (money after expenses are paid)."
PROFESSIONAL DEVELOPMENT,,,Demonstrate problem solving skills,"Active Listening, Analysis, Research, Creativity, Communication, Dependability, Decision Making, Team-building."
PROFESSIONAL DEVELOPMENT,,,Demonstrate appropriate creativity,"Make connections, Ask questions, Make observations, Networking, Experimenting."
PROFESSIONAL DEVELOPMENT,,,Asses personal interests and skills needed for success in business,"communication skills, technology skills, leadership, creative and innovative skills."
PROFESSIONAL DEVELOPMENT,,,Use time-management skills,"Stay organized, prioritize tasks, set short-term &amp; long-term goals, communicate, plan delegate, and manage stress."
PROFESSIONAL DEVELOPMENT,,,Explain the need for ongoing education as a worker,"Learn new skills – Continuing with your education can help you to obtain the required skills and knowledge to get promoted in your current  job or be able to face any job or career transition. ... Whether it is to improve proficiency in the workplace, improve employee promotion  options, or learning new skills, continuing education has many benefits."
PROFESSIONAL DEVELOPMENT,,,"Utilize resources that can contribute to professional development (e.g., trade journals/periodicals, professional/trade associations,  classes/seminars, trade shows, and mentors)","Using resources to better our understanding and to gain more information. (ex. Customer Service of our company might have someone  from Chick-fil-A, who is really good at customer service, come in so we can observe him and learn his techniques."
STRATEGIC MANAGEMENT,,,Employ communication styles appropriate to target audience,"Communication channels used for business communication include websites, letters, email, phone conversations, videoconferences and  face-to-face meetings. Effective communication relies on selecting an appropriate communication channel for your message. Factors to  consider when selecting a communication medium include the need for feedback, the customer or target market, and the purpose of your  message. You must identify the people you want to communicate with, research how they obtain information, consider the complexity of  the message you want to communicate, and calculate the cost of communicating and decide whether you want the communication to be  interactive."
STRATEGIC MANAGEMENT,,,Explain the concept of management.,Management is the coordination of activities a business uses to achieve results; this includes both marketing and innovations.
STRATEGIC MANAGEMENT,,,Describe the nature of managerial control.,"Some people think of management as only leadership in a business and motivation to the employees, but management also involves  planning, organizing and coordinating, controlling and monitoring. These activities are always in line with our mission and the long term and short-term goals of our business. Controlling is measuring what is actually being accomplished with what was planned to  be accomplished. Standards and evaluations are a part of controlling and should always be compatible with the mission of the  organization."
STRATEGIC MANAGEMENT,,,Describe the nature of risk management.,"Risk management is necessary to provide protection from devastating results from economic, natural, operational, and human risks.  Some risks may be prevented through training competent employees and maintaining safe and secure working environments. Some  risk may be transferred through the purchase of insurance or the contracting of activities/responsibilities to outside entities. It is  safer and more responsible to be proactive (planning in advance) than it is to be reactive."
STRATEGIC MANAGEMENT,,,Describe current business trends.,"Assessing current business trends is important to both business and professional growth. Business owners and entrepreneurs should keep up-to-date through a variety of means. Classes are offered at vocational/technical schools, two- and four-year colleges, and online. Joining a professional association or club is an  excellent way to stay current with trends and knowledge relevant to an industry. Another way to stay up-to-date is by reading journals,  professional trade publications, news sources, websites, and blogs. Attend professional conferences, meetings, seminars, and speakers. These activities also provide the opportunity for networking, wherein you can learn from colleagues by sharing insight and experience."
STRATEGIC MANAGEMENT,,,Explain how organizations adapt to today’s markets.,Organizations adapt to today’s markets by using tools like SWOT Analysis and environmental scans to identify ways the business can improve.  A SWOT Analysis assesses a company’s strengths and weaknesses and the opportunities and threats that surround it. An environmental scan is  an analysis of outside information that may have an impact on an organization. A business is constantly engaged in the process of renewal  when they choose to use this data.
STRATEGIC MANAGEMENT,,,What are some methods/techniques to generate a product idea?,Ideas can be generated during the market research process through both customers and competitive analysis. Internal teams may be put  together to evaluate new product decisions including all departments of the business.
STRATEGIC MANAGEMENT,,,How can someone generate product ideas?,"Tools used to generate product ideas can include brainstorming, creative thinking processes and problem- solving sessions. A company can  generate product ideas by conducting consumer and sales force focus groups. Strategic Risks – company’s own plans/strategies may have flaws; most consequential of all risks; potential long-term effects."
